energy_keV,f1_e_atom,f2_e_atom,mu_rho_pe_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
106.6353,52.2986,0.42396999999999996,1.3112,0.18621,1.4974,1.131,0.01163
113.9931,52.278,0.37464000000000003,1.0838,0.17618,1.26,0.9347,0.010879999999999999
121.8587,52.2578,0.33107,0.8959600000000001,0.16708,1.063,0.7728,0.01017
130.2669,52.2384,0.29258,0.7407,0.15879000000000001,0.89949,0.639,0.009518
139.2553,52.2197,0.25859,0.6124,0.15123,0.76363,0.5283,0.008903
148.864,52.202,0.22858,0.50639,0.14432,0.65071,0.4368,0.008329000000000001
159.1356,52.1854,0.20207,0.41875,0.13798,0.5567300000000001,0.3612,0.007790999999999999
170.1159,52.1697,0.17864000000000002,0.3463,0.13214,0.47844,0.2987,0.007287999999999999
181.8539,52.1552,0.15794,0.28641,0.12675,0.41316,0.2469,0.006818
194.4018,52.1416,0.13964000000000001,0.23689000000000002,0.12176,0.35865,0.2042,0.006378
207.8156,52.1291,0.12347000000000001,0.19594,0.11710999999999999,0.31305,0.1688,0.005966
222.1548,52.1175,0.10918,0.16208,0.11277000000000001,0.27485,0.1396,0.005581
237.4835,52.1068,0.09655,0.13407,0.10869000000000001,0.24276,0.1154,0.005221
253.8699,52.097,0.085384,0.11092,0.10485,0.21577,0.09545,0.004884
271.3869,52.088,0.075514,0.091763,0.10122,0.19297999999999998,0.07892,0.004569
290.1126,52.0797,0.066788,0.075921,0.09777899999999999,0.1737,0.06526,0.004274
310.1304,52.0722,0.059073,0.062817,0.094497,0.15730999999999998,0.05396,0.003998
331.5294,52.0653,0.052252,0.051976999999999995,0.09136,0.14334000000000002,0.04462,0.00374
354.4049,52.059,0.046221,0.04301,0.088353,0.13136,0.03689,0.003498
378.8588,52.0533,0.040888,0.035591000000000005,0.08546000000000001,0.12105,0.0305,0.003273
405.0001,52.0481,0.036170999999999995,0.029454,0.08267100000000001,0.11212000000000001,0.02522,0.003061
432.9451,52.0434,0.032001,0.024376,0.079976,0.10435,0.02086,0.0028640000000000002
